-1.2819,-1.1995,0.3802,-2.3743,2.3039
-0.6925,-1.3322,-0.6807,-1.4377,-0.5151
-0.5341,0.8581,0.1662,-0.4331,0.1669
-0.9388,0.4967,-1.1969,-0.6761,-0.0477
-0.3772,-0.3717,-1.1263,-0.244,2.7994
-0.8334,-0.7589,-0.7428,0.3449,0.1195
-1.019,-0.5481,0.6712,1.3153,-0.8143
0.2251,0.4221,-0.5123,-1.3825,-2.2472
-0.8582,0.1871,-0.2941,0.05,-2.1191
-0.7902,-0.6061,0.2289,0.4821,0.515
0.0667,-0.0812,-0.2873,-0.4483,0.6182
-0.1876,-1.5451,-0.5932,1.4829,-0.5031
-0.2575,-0.8305,0.3316,0.8163,-0.7477
-0.7819,-1.236,-0.6331,-0.2618,-1.8573
-0.5083,-0.396,-1.6832,0.0876,0.3826
0.2794,0.7214,-0.715,1.4854,-0.6977
-0.088,0.7256,0.2888,-0.3972,-1.4026
-1.2632,1.0143,0.1537,-0.9689,-1.7476
-0.8182,0.7761,0.0814,0.2653,-1.289
-1.0531,1.1408,-0.5446,-0.0642,0.5593
-0.971,0.0639,-1.471,-0.4032,-0.3156
0.2735,1.2122,-1.8121,-0.1301,-2.5843
0.4679,1.0084,-0.6327,-0.1147,-0.2833
0.5931,1.9899,-0.6117,-0.1872,-0.2596
-0.3108,1.746,-0.6442,0.8142,-1.6462
-0.3925,0.8309,0.3234,-0.0124,-0.6199
-1.3088,1.1916,-1.2107,0.3673,0.7006
1.3991,1.5809,0.0065,0.4881,-0.3539
0.5882,0.5504,-0.7082,-0.0906,-0.6886
0.1834,0.2316,-0.4034,0.8164,-0.3475
-1.2176,-0.9575,-0.3512,0.2198,-1.242
-0.2743,-0.5233,-1.2913,0.7165,0.8379
-1.3151,-1.5927,-1.5024,0.4627,-0.9323
-1.3583,-1.0701,-0.3853,1.0836,0.3551
-0.7346,0.1145,0.7371,1.8746,-0.378
-0.1428,0.4649,0.5797,0.5953,0.6215
-0.7659,-0.9664,0.3967,0.1083,-0.3143
-0.2464,-0.7005,0.2491,0.8499,1.0184
-1.2599,-0.2938,-0.1071,-0.1767,1.426
-0.863,0.3564,-0.0353,0.9993,2.3466
0.4351,-1.3577,0.593,0.1474,-1.0638
1.7549,-1.396,1.0259,1.54,1.5446
0.9863,-1.1727,0.233,0.6747,0.168
1.6827,-0.6538,-1.0049,0.4713,1.005
-0.0257,0.2283,-0.3522,0.8164,1.2371
-1.512,-0.1043,0.0094,0.2145,-1.1589
0.2077,0.0233,-1.062,-0.0268,0.2932
0.6391,-0.6153,-0.5205,0.4687,0.1776
1.0571,-1.2281,-2.9664,0.6742,0.2108
1.6004,-2.4123,-1.1221,1.2919,0.7853
-0.1343,-2.4259,-1.4318,0.0664,-0.5474
0.0876,-1.6929,0.1005,1.3666,-0.8202
0.0101,0.2022,-0.6366,1.6867,-0.9132
0.2204,-1.5644,-0.007,0.2108,-1.8875
-0.4914,-1.9173,-1.0336,0.0388,-2.0636
-0.8839,-1.3141,-1.5363,0.605,-0.8313
-0.3873,-0.4004,-2.2124,1.2925,-0.5384
-1.1586,-0.7866,-0.2143,1.0977,1.386
-0.405,-0.875,-0.3523,-1.0799,1.1043
1.136,-0.0187,0.581,-0.2403,1.8104
0.3836,-0.037,0.0209,-0.8491,0.4679
-0.4344,-0.831,-0.081,-0.2598,0.0533
-1.8126,-0.1518,-0.3938,-0.6883,-0.0036
-1.6049,-1.8813,1.3518,-0.986,0.0683
-1.5696,0.5535,0.7214,-0.4943,-0.4833
0.1775,-0.3026,0.3117,0.9123,0.4294
0.6415,-1.0862,0.3962,-0.477,-1.1443
0.6388,-0.4441,-0.3134,0.281,0.2919
-0.1285,0.0454,-0.3885,-0.0118,0.212
-0.4995,-0.3619,-0.2476,-0.9734,0.4384
-0.187,-0.6517,-0.8946,0.0287,0.4709
-0.5172,-0.5827,-1.9165,0.8204,-0.586
0.4488,-0.2619,-1.7967,1.2246,-0.3002
-0.2261,-0.6099,0.0307,-0.0314,-0.8042
-1.7414,-0.201,-0.2101,-0.7241,-0.1102
-2.226,-0.794,-1.3621,1.5494,0.8601
-1.1458,-0.5362,-0.2807,1.6509,1.7008
-0.7189,0.4554,0.3679,-0.5825,-0.4429
-0.6274,0.5362,-0.4241,0.1266,-1.1889
-0.4108,-0.2267,0.9808,-0.3708,0.7289
-1.5472,-0.8612,-0.2533,-0.5838,0.3321
-1.336,0.3021,0.3619,0.8866,0.1847
0.5206,0.1352,-0.3893,0.2336,-0.6764
-0.6183,0.7208,0.4288,0.4558,-0.2454
-0.3715,-0.3015,1.0559,-0.4363,-1.8596
-1.5827,1.432,1.1985,0.7145,-0.5012
-1.3009,-0.4673,0.0193,0.2238,0.057
-0.4037,0.7135,-0.0612,0.3744,-0.9487
-0.4918,0.2886,0.2871,-0.8387,-0.0208
-0.307,0.7783,0.1999,-0.8505,-0.3698
0.4674,-0.0373,1.3942,1.0192,0.026
-1.6787,0.0173,0.3756,-0.1865,-1.5132
-1.1172,1.1015,-0.4988,0.4151,0.0132
-1.1814,0.3546,-1.0367,-0.4808,-0.2783
-0.3162,-0.0206,0.0413,0.493,0.1588
-0.7638,-1.1945,0.4013,0.6039,0.9587
-2.5028,-0.111,-0.3227,0.4466,0.5562
-1.7857,-0.8301,0.0338,0.2285,-0.1243
-2.2331,-0.5317,1.0736,-1.0271,-0.5523
-2.7604,-0.5233,-0.0048,0.3069,0.0748
-0.315,-0.5047,-0.7463,-0.8235,0.3896
-0.7819,0.406,-0.2715,1.1983,1.0689
